appID,name,release_date,price,supported_languages,developers,publishers,categories,genres,tags,metacriticScore
2228030,Dr. Fetus' Mean Meat Machine,"Jun 22, 2023",1.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']",Headup,Headup,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","Action, Casual, Indie","Action, Casual, Arcade, Puzzle, Difficult, Replay Value, Fast-Paced, Singleplayer, Score Attack, 2D, Indie, Controller, Cartoony, Colorful, Funny",76
418250,Polaris Sector,"Mar 22, 2016",7.99,"['English', 'Russian', 'Spanish - Spain']",SoftWarWare,Slitherine Ltd.,"Single-player, Family Sharing","Simulation, Strategy","Strategy, Simulation, 4X, Space, Real-Time with Pause, Grand Strategy, Real Time Tactics, Resource Management, Real-Time, Singleplayer, Aliens, Replay Value, Tactical, Sci-fi, Wargame, Strategy RPG",76
382420,E.T. Armies,"Mar 3, 2016",1.49,['English'],Raspina Studio,Merge Publishing,"Single-player, Multi-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",Action,"Action, FPS, Multiplayer, Sci-fi, Indie, Singleplayer, First-Person, Shooter",54
228320,A Valley Without Wind 2,"Feb 18, 2013",3.74,['English'],Arcen Games,Arcen Games,"Single-player, Multi-player, Co-op, Online Co-op, LAN Co-op, Cross-Platform Multiplayer, Steam Achievements, Partial Controller Support, Family Sharing","Action, Adventure, Indie, Strategy","Action, Indie, Strategy, Adventure, Platformer, Co-op, Procedural Generation, 2D, Singleplayer, Sci-fi, Experimental, Fantasy, Side Scroller, Multiplayer, Metroidvania, Rogue-lite, Great Soundtrack, Exploration, Controller, Character Customization",68
802890,Muv-Luv Alternative,"Feb 28, 2018",17.99,"['English', 'Japanese', 'Simplified Chinese']",aNCHOR Inc.,aNCHOR Inc.,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","Adventure, Casual","Visual Novel, Mechs, Anime, War, Sexual Content, Story Rich, Violent, Gore, Psychological Horror, Sci-fi, Post-apocalyptic, Adventure, Romance, Military, Casual, Crowdfunded, Singleplayer, Kickstarter, Choose Your Own Adventure, Cute",83
389140,Horizon Chase Turbo,"May 15, 2018",19.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Japanese', 'Korean', 'Simplified Chinese', 'Traditional Chinese', 'Russian']",AQUIRIS,AQUIRIS,"Single-player, Multi-player, PvP, Shared/Split Screen PvP, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, In-App Purchases, Steam Cloud, Remote Play on TV, Remote Play Together, Family Sharing","Action, Casual, Indie, Racing, Sports","Racing, Arcade, Indie, Casual, Retro, Sports, Action, Local Multiplayer, Great Soundtrack, 4 Player Local, Split Screen, Local Co-Op, Nostalgia, Singleplayer, Driving, 1990's, Colorful, Old School, Multiplayer, Epic",76
351970,Tales of Zestiria,"Oct 19, 2015",4.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Russian', 'Traditional Chinese']",BANDAI NAMCO Studio Inc.,BANDAI NAMCO Entertainment,"Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing",RPG,"JRPG, Anime, RPG, Fantasy, Story Rich, Open World, Action RPG, Adventure, Great Soundtrack, Singleplayer, Action, Co-op, Multiplayer, Action-Adventure, Local Co-Op, Atmospheric, Cute, Hack and Slash, Third Person, Character Customization",77
80000,APOX,"Jan 20, 2011",14.99,"['English', 'French', 'German', 'Polish', 'Portuguese - Portugal', 'Spanish - Spain']",BlueGiant Interactive,BlueGiant Interactive,"Single-player, Multi-player, Co-op, Steam Achievements, Stats, Steam Leaderboards, Family Sharing","Action, Indie, Strategy","Strategy, Action, Indie, RTS, Post-apocalyptic",48
296550,Niko: Through The Dream,"Jul 17, 2015",0.99,"['English', 'Italian', 'Spanish - Spain', 'Czech', 'French', 'German', 'Hungarian', 'Polish', 'Portuguese - Brazil', 'Russian']",Studio Paint,Studio Paint,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","Adventure, Indie","Adventure, Indie, Puzzle, Minimalist, Puzzle-Platformer, First-Person, Atmospheric, Singleplayer, Great Soundtrack, Walking Simulator, 3D Platformer, Female Protagonist",74
730820,The Curse of Monkey Island,"Mar 22, 2018",3.49,"['English', 'French', 'Italian', 'German', 'Spanish - Spain']",LucasArts,"LucasArts, Lucasfilm, Disney","Single-player, Steam Cloud, Family Sharing",Adventure,"Point & Click, 1990's, Adventure, Cult Classic, Retro, Classic, Remake, Singleplayer, Puzzle, Pirates, Cartoony, Comedy, 2D, Colorful, Atmospheric, Funny, Great Soundtrack, Exploration, Nostalgia, Third Person",89
261760,Lichdom: Battlemage,"Aug 26, 2014",9.99,['English'],Xaviant,Xaviant Games,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","Action, Indie, RPG","Magic, RPG, Action, First-Person, Fantasy, Indie, Singleplayer, FPS, Adventure, Action RPG, Early Access, Female Protagonist, Violent, Difficult, Atmospheric, Open World",69
849186,Shadow of the Tomb Raider: Definitive Edition,"Sep 14, 2018",4.0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Korean', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Arabic']","Eidos-Montréal, Crystal Dynamics, Nixxes, Feral Interactive (Mac), Feral interactive (Linux)","Crystal Dynamics, Feral Interactive (Mac), Feral interactive (Linux)","Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Family Sharing","Action, Adventure","Adventure, Lara Croft, Action, Female Protagonist, Third Person, Singleplayer, Story Rich, Open World, Puzzle, Action-Adventure, Stealth, Exploration, Survival, Violent, Atmospheric, Shooter, Gore, Great Soundtrack, Dark, Heist",77
22120,Penumbra: Black Plague Gold Edition,"Jan 23, 2009",0.99,['English'],Frictional Games,Frictional Games,"Single-player, Captions available, Family Sharing","Action, Adventure, Indie","Horror, Adventure, First-Person, Psychological Horror, Stealth, Atmospheric, Story Rich, Singleplayer, Indie, Survival Horror, Puzzle, Lovecraftian, Dark, Action, Survival, Great Soundtrack, Classic, Nudity, Gore, Multiplayer",78
220240,Far Cry 3,"Dec 4, 2012",3.99,"['English', 'German', 'French', 'Italian', 'Spanish - Spain', 'Portuguese - Portugal', 'Polish', 'Danish', 'Dutch', 'Norwegian', 'Swedish', 'Czech', 'Russian', 'Japanese', 'Korean', 'Simplified Chinese', 'Traditional Chinese']","Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai",Ubisoft,"Single-player, Multi-player, Co-op, Steam Achievements, Partial Controller Support","Action, Adventure","Open World, FPS, Action, Adventure, Multiplayer, Shooter, Stealth, Co-op, First-Person, Hunting, Singleplayer, Sandbox, Story Rich, Survival, Online Co-Op, Nudity, Atmospheric, Crafting, Colorful, RPG",88
1470390,City of Beats,"May 1, 2023",3.99,"['English', 'French', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Simplified Chinese']",Torched Hill,indie.io,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Steam Leaderboards, Family Sharing","Action, Indie, RPG","RPG, Top-Down, Rogue-like, Top-Down Shooter, Action Roguelike, Rhythm, Shooter, Rogue-lite, Twin Stick Shooter, Action, Arcade, Music-Based Procedural Generation, Music, Atmospheric, Difficult, Cyberpunk, Sci-fi, Indie, Singleplayer, Female Protagonist",79
38210,Roogoo,"Dec 17, 2009",0.79,['English'],Spidermonk Entertainment,,"Single-player, Multi-player, Family Sharing",Casual,"Casual, Puzzle, Indie",72
228200,Company of Heroes,"Sep 11, 2006",3.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Czech', 'Japanese', 'Korean', 'Polish', 'Russian', 'Traditional Chinese']",Relic Entertainment,Relic Entertainment,"Single-player, Multi-player, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing","Action, Strategy","Strategy, World War II, RTS, War, Singleplayer, Multiplayer, Action, Military, Tactical, Violent, Historical, Base-Building, Co-op, Real Time Tactics, Classic, Moddable, Mod, Story Rich, Mature, Great Soundtrack",93
319450,Chariot,"Nov 12, 2014",1.49,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Russian']",Frima Studio,"Frima Studio, Microids Indie","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","Adventure, Indie","Adventure, Indie, Local Co-Op, Platformer, Local Multiplayer, Co-op, Physics, Puzzle-Platformer, Controller, Puzzle, Side Scroller, Singleplayer, 2D, Multiplayer, Casual, Arcade, Exploration, Metroidvania, Fantasy, Funny",76
319970,The Detail,"Oct 28, 2014",0.74,['English'],Rival Games Ltd,Rival Games Ltd,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Captions available, Steam Cloud, Stats, Family Sharing","Adventure, Indie","Adventure, Point & Click, 2D, Great Soundtrack, Story Rich, Detective, Noir, Crime, Choices Matter, Indie, Visual Novel",77
1691190,Rogue Waters,"Sep 30, 2024",14.99,"['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Polish', 'Russian', 'Simplified Chinese', 'Traditional Chinese', 'Italian', 'Portuguese - Brazil']",Ice Code Games,Tripwire Presents,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Family Sharing","Action, Adventure, RPG, Strategy","Tactical RPG, Turn-Based Tactics, Rogue-lite, Story Rich, Turn-Based, Puzzle, Turn-Based Strategy, Strategy, Rogue-like, Pirates, RPG, Isometric, Turn-Based Combat, Choices Matter, Procedural Generation, Sailing, Fantasy, Naval, Tactical, Combat",83
1063310,Vane,"Jul 22, 2019",19.99,"['English', 'Italian', 'Spanish - Spain', 'French', 'German', 'Japanese', 'Simplified Chinese']",Friend & Foe Games,"Friend & Foe Games, Gamera Game","Single-player, Steam Achievements, Full controller support, Remote Play on TV, Family Sharing","Action, Adventure, Casual, Indie","Adventure, Indie, Casual, Action, Exploration, Atmospheric, Puzzle, Flight",63
1086010,198X,"Jun 20, 2019",6.49,"['English', 'Japanese']",Hi-Bit Studios,Hi-Bit Studios,"Single-player, Partial Controller Support, Family Sharing",Indie,"Indie, Retro, Pixel Graphics, 1980s, Arcade, Beat 'em up, Great Soundtrack, Short, 2D, Singleplayer, Action, Shoot 'Em Up",63
38440,Sacrifice,"Aug 19, 2009",17.49,"['English', 'French', 'German', 'Italian', 'Spanish - Spain']",Shiny Entertainment,Interplay Inc.,"Single-player, Family Sharing",,"Strategy, RTS, Classic, Third Person, Fantasy, Surreal, Real-Time, Magic, RPG, Singleplayer, Multiplayer, Action",89
735290,Genesis Noir,"Mar 26, 2021",2.99,"['English', 'French', 'German', 'Japanese', 'Portuguese - Brazil', 'Russian', 'Italian', 'Korean', 'Simplified Chinese', 'Spanish - Latin America', 'Traditional Chinese']",Feral Cat Den,Fellow Traveller,"Single-player, Steam Achievements, Full controller support, Camera Comfort, Keyboard Only Option, Mouse Only Option, Playable without Timed Input, Stereo Sound, Family Sharing",Adventure,"Noir, Point & Click, Story Rich, Exploration, Puzzle, Stylized, Atmospheric, Surreal, Hand-drawn, Space, Adventure, Singleplayer, Indie, Beautiful, Puzzle-Platformer, Great Soundtrack, Soundtrack, Animation & Modeling, Sci-fi, Platformer",77
73170,Darkest Hour: A Hearts of Iron Game,"Apr 8, 2011",1.99,"['English', 'German', 'Spanish - Spain', 'French', 'Italian', 'Polish', 'Russian']",Martin Ivanov,Paradox Interactive,"Single-player, Multi-player, Family Sharing",Strategy,"Strategy, Grand Strategy, World War II, Historical, World War I, Simulation, Wargame, Military, RTS, War, Cold War, Moddable, Multiplayer, Sandbox, Singleplayer, Real-Time with Pause",81
785740,This Is the Police 2,"Jul 31, 2018",3.74,"['English', 'French', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Japanese', 'Russian', 'Italian', 'Korean', 'Polish', 'Portuguese - Brazil']",Weappy Studio,THQ Nordic,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Remote Play on TV, Family Sharing","Adventure, Indie, Strategy","Strategy, Story Rich, Turn-Based, Singleplayer, Management, Indie, Adventure, Villain Protagonist, Choices Matter, Crime, Atmospheric, Simulation, Great Soundtrack, Turn-Based Tactics, Detective, Turn-Based Strategy, Noir, Tactical",66
910490,Killsquad,"Oct 21, 2021",29.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Simplified Chinese', 'Portuguese - Brazil', 'Korean', 'Japanese']",Novarama,Novarama,"Single-player, Multi-player, Co-op, Online Co-op, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing","Action, Indie, RPG","Action, Hack and Slash, Top-Down Shooter, Co-op, Online Co-Op, RPG, Loot, Twin Stick Shooter, Action RPG, Indie, Top-Down, Multiplayer, Sci-fi, Dungeon Crawler, Bullet Hell, Isometric, Gun Customization, Procedural Generation, Singleplayer, Early Access",73
25900,King's Bounty: The Legend,"May 1, 2009",1.04,"['English', 'Russian', 'French', 'Italian', 'German', 'Spanish - Spain', 'Czech', 'Japanese', 'Hungarian', 'Polish']",Fulqrum Publishing,Fulqrum Publishing,"Single-player, Steam Cloud, Family Sharing","RPG, Strategy","RPG, Strategy, Turn-Based Strategy, Fantasy, Turn-Based, Adventure, Hex Grid, Singleplayer, Tactical RPG, Tactical, Turn-Based Combat, Atmospheric, Great Soundtrack, Classic, Open World, Addictive, Comedy, Strategy RPG, Exploration",79
214770,Guacamelee! Gold Edition,"Aug 8, 2013",3.74,"['English', 'French', 'Italian', 'German', 'Portuguese - Brazil', 'Spanish - Latin America']",Drinkbox Studios,"Drinkbox Studios, Kepler Ghost","Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Steam Leaderboards, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, Remote Play Together, Family Sharing","Action, Adventure, Indie","Metroidvania, Platformer, Action, Indie, Beat 'em up, Local Co-Op, 2D, Adventure, Comedy, Memes, Colorful, Funny, Fighting, Great Soundtrack, Exploration, Co-op, Singleplayer, Controller, Side Scroller, Local Multiplayer",88
284990,Solarix,"Apr 30, 2015",3.99,"['English', 'Turkish']",Playstige Interactive,Playstige Interactive,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing","Action, Indie","Action, Indie, Stealth, Horror, Sci-fi, Story Rich, FPS, Psychological Horror, Singleplayer, First-Person, Shooter",47
620980,Beat Saber,"May 21, 2019",29.99,"['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Spanish - Latin America']",Beat Games,Beat Games,"Single-player, Multi-player, PvP, Online PvP, Tracked Controller Support, VR Only, Steam Leaderboards, Family Sharing",Indie,"VR, Rhythm, Music, Moddable, Fast-Paced, Singleplayer, Difficult, First-Person, Multiplayer, Indie, Swordplay, Action, Sports, Great Soundtrack, Futuristic, Casual, Music-Based Procedural Generation, PvP, Games Workshop, Early Access",93
312660,Sniper Elite 4,"Feb 13, 2017",5.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Traditional Chinese']",Rebellion,Rebellion,"Single-player, Multi-player, Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Remote Play on TV, Family Sharing","Action, Adventure","Sniper, Action, Multiplayer, Shooter, War, Stealth, World War II, Co-op, Singleplayer, Third Person, Open World, Violent, Third-Person Shooter, Gore, FPS, Adventure, Tactical, Mature, Strategy, First-Person",78
220200,Kerbal Space Program,"Apr 27, 2015",9.99,"['English', 'Spanish - Spain', 'Simplified Chinese', 'Japanese', 'Russian', 'French', 'Italian', 'German', 'Portuguese - Brazil']",Squad,Private Division,"Single-player, Steam Trading Cards, Steam Workshop, Partial Controller Support, Steam Cloud, Family Sharing","Indie, Simulation","Space, Simulation, Sandbox, Physics, Science, Space Sim, Building, Moddable, Indie, Education, Open World, Singleplayer, Exploration, Funny, Sci-fi, Difficult, Adventure, Replay Value, Strategy, Comedy",88
1057090,Ori and the Will of the Wisps,"Mar 10, 2020",7.49,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Czech', 'Danish', 'Dutch', 'Finnish', 'Hungarian', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Swedish', 'Traditional Chinese', 'Turkish']",Moon Studios GmbH,Xbox Game Studios,"Single-player, Steam Achievements, Full controller support, Steam Cloud, Remote Play on Phone, Remote Play on Tablet, Remote Play on TV, HDR available, Family Sharing",Action,"Beautiful, Metroidvania, Platformer, Great Soundtrack, Singleplayer, Action, Adventure, Atmospheric, Story Rich, Exploration, Cute, Action-Adventure, Puzzle, Emotional, 2D, Indie, Difficult, Fantasy, Open World, Souls-like",88
1019450,Table Manners: Physics-Based Dating Game,"Feb 14, 2020",3.59,"['English', 'French', 'German', 'Spanish - Spain', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']",Echo Chamber Games,Curve Games,"Single-player, Steam Achievements, Custom Volume Controls, Save Anytime, Partial Controller Support, Family Sharing",Simulation,"Simulation, Dating Sim, Comedy, Intentionally Awkward Controls, Physics, Funny, First-Person",51
288160,The Room,"Jul 28, 2014",0.74,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Portuguese - Brazil']",Fireproof Games,Fireproof Games,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing","Adventure, Indie","Puzzle, Mystery, Point & Click, Atmospheric, Singleplayer, Adventure, Indie, Hidden Object, Short, Horror, Casual, First-Person, Beautiful, Escape Room, Dark, Steampunk, Lovecraftian, Touch-Friendly, Story Rich, Multiplayer",73
415740,OmniBus,"May 26, 2016",0.74,"['English', 'French', 'German', 'Spanish - Spain', 'Polish', 'Portuguese - Portugal', 'Russian']","Buddy Cops, LLC",Devolver Digital,"Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Partial Controller Support, Remote Play Together, Family Sharing","Action, Adventure, Casual, Indie, Racing, Simulation","Indie, Racing, Action, Adventure, Simulation, Casual, Physics, Funny, Automobile Sim, Difficult, Driving, Multiplayer, Local Multiplayer, Psychological Horror",55
535520,Nidhogg 2,"Aug 15, 2017",5.09,['English'],Messhof,Messhof,"Single-player, Multi-player, PvP, Online PvP, Shared/Split Screen PvP, Shared/Split Screen, Full controller support, Remote Play on TV, Remote Play Together, Family Sharing","Action, Casual, Indie","Local Multiplayer, Indie, Action, Fighting, Casual, Multiplayer, Pixel Graphics, Swordplay, Funny, Gore, 2D Fighter, Violent, PvP, 2D, Comedy, Platformer, Party Game, Great Soundtrack, Psychological Horror, e-sports",80
415590,Earthfall,"Jul 12, 2018",19.99,"['English', 'French', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Portuguese - Portugal', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese']",Holospark,Holospark,"Single-player, Multi-player, PvP, Online PvP, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Remote Play on TV, Family Sharing",Action,"Action, FPS, Co-op, Online Co-Op, Aliens, Shooter, First-Person, Co-op Campaign, Violent, Gore, Multiplayer, Horror, Sci-fi, Survival, Story Rich, Singleplayer, Zombies, Early Access",61
390730,Sora,"Jan 5, 2016",4.49,"['English', 'Japanese', 'Korean', 'Simplified Chinese', 'Traditional Chinese', 'Spanish - Spain', 'Portuguese - Brazil', 'Spanish - Latin America']",Orange_Juice,Fruitbat Factory,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Stats, Steam Leaderboards, Family Sharing","Action, Indie","Shoot 'Em Up, Sci-fi, Difficult, Anime, Bullet Hell, Action, Indie, Female Protagonist, Singleplayer, Cute, Shooter, Adventure, Psychological Horror, Replay Value, Flight, Character Action Game, 2D Fighter, Dark, Atmospheric, Drama",74
1687950,Persona 5 Royal,"Oct 20, 2022",17.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Japanese', 'Korean', 'Simplified Chinese', 'Traditional Chinese']",ATLUS,SEGA,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",RPG,"JRPG, Story Rich, Great Soundtrack, Turn-Based Combat, Anime, RPG, Singleplayer, Dating Sim, Party-Based RPG, Multiple Endings, Turn-Based Strategy, Emotional, Visual Novel, Sexual Content, Colorful, Adventure, Heist, Soundtrack, Detective, Violent",95
289280,El Matador,"Apr 3, 2014",0.79,"['English', 'Russian', 'Italian', 'German', 'Spanish - Spain', 'French', 'Czech']",Plastic Reality Technologies,Fulqrum Publishing,"Single-player, Family Sharing",Action,"Action, Bullet Time, Third Person, Shooter, Third-Person Shooter, Singleplayer, Classic",54
1729740,Luto,"Jul 21, 2025",15.99,"['English', 'Spanish - Spain', 'Japanese', 'Simplified Chinese', 'Traditional Chinese', 'Korean', 'French', 'German', 'Portuguese - Brazil', 'Russian', 'Catalan']",Broken Bird Games,"Broken Bird Games, Selecta Play, Astrolabe Games","Single-player, Steam Achievements, Partial Controller Support, Family Sharing","Adventure, Indie",,83
371200,Halcyon 6: Starbase Commander,"Sep 8, 2016",2.99,['English'],"Massive Damage, Inc.","Massive Damage, Inc.","Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Family Sharing","Indie, RPG, Simulation, Strategy","Strategy, Space, Indie, Turn-Based Combat, RPG, Pixel Graphics, Base-Building, Simulation, Strategy RPG, Turn-Based Strategy, Turn-Based, Singleplayer, 2D, Tactical RPG, Sci-fi, Early Access",71
221830,The Book of Unwritten Tales: The Critter Chronicles,"Dec 5, 2012",4.99,"['English', 'German']",KING Art,THQ Nordic,"Single-player, Steam Achievements, Steam Cloud, Family Sharing","Adventure, Indie","Adventure, Point & Click, Fantasy, Indie, Comedy, Singleplayer, Funny, Puzzle",73
1103860,The Wizards - Dark Times: Brotherhood,"Jun 4, 2020",5.99,"['English', 'French', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Italian', 'Japanese', 'Korean']",Carbon Studio,Vertigo Games,"Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, VR Only, Family Sharing","Action, Adventure","Action, Adventure, VR, Magic, Fantasy, Story Rich, Exploration, First-Person, Action-Adventure, Atmospheric",83
392470,NOBUNAGA'S AMBITION: Sphere of Influence,"Sep 1, 2015",59.99,['English'],"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","Single-player, Steam Trading Cards, Steam Cloud, Family Sharing",Strategy,"Strategy, Historical, Grand Strategy, Simulation, RTS, War, Wargame, Character Customization, Real Time Tactics, Immersive Sim, 3D, Diplomacy, Military, Tactical, Alternate History, Resource Management, Replay Value, Singleplayer, Great Soundtrack, Addictive",70
1024650,Port Royale 4,"Sep 25, 2020",5.99,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Portuguese - Brazil', 'Simplified Chinese', 'Japanese']",Gaming Minds,Kalypso Media,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing","Simulation, Strategy","Strategy, Simulation, Trading, Economy, Pirates, Management, Naval, Sailing, City Builder, Naval Combat, Open World, Turn-Based Combat, Action, Singleplayer, Historical, Adventure, RTS, Resource Management, Building, Turn-Based Tactics",68
1139900,Ghostrunner,"Oct 27, 2020",7.49,"['English', 'French', 'Italian', 'German', 'Japanese', 'Polish', 'Portuguese - Brazil', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Korean', 'Traditional Chinese', 'Spanish - Spain', 'Ukrainian']","One More Level, 3D Realms, Slipgate Ironworks™, All in! Games",505 Games,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Steam Cloud, Family Sharing",Action,"Action, Cyberpunk, Fast-Paced, First-Person, Difficult, Swordplay, Singleplayer, Hack and Slash, Futuristic, Violent, Sci-fi, Great Soundtrack, Action-Adventure, Combat, Adventure, Ninja, Post-apocalyptic, Fighting, Strategy, Shooter",81
3990,Civilization IV®: Warlords,"Apr 6, 2007",4.99,"['English', 'French', 'German', 'Italian', 'Spanish - Spain']",Firaxis Games,2K,"Single-player, Family Sharing",Strategy,"Strategy, Turn-Based, 4X, Turn-Based Strategy, Historical, Singleplayer, Multiplayer, Grand Strategy, Local Multiplayer",84
760650,Hammerting,"Nov 16, 2021",2.49,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Russian', 'Simplified Chinese', 'Japanese', 'Polish', 'Portuguese - Brazil']",Warpzone Studios,Team17 Digital,"Single-player, Multi-player, Co-op, Online Co-op, Steam Trading Cards, Family Sharing","Adventure, Indie, RPG, Simulation, Strategy","Colony Sim, Base-Building, Simulation, Management, Automation, Mining, Building, Economy, Crafting, Inventory Management, Resource Management, Strategy, Fantasy, Lore-Rich, RPG, Exploration, Procedural Generation, Singleplayer, Mod, 2.5D",64
780290,Gloomhaven,"Oct 20, 2021",12.24,"['English', 'French', 'German', 'Spanish - Spain', 'Polish']","Flaming Fowl Studios, Saber Interactive",Twin Sails Interactive,"Single-player, Multi-player, Co-op, Online Co-op, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Includes level editor, Family Sharing","Adventure, RPG, Strategy","Online Co-Op, Dark Fantasy, Turn-Based Combat, Card Game, Turn-Based Strategy, Unforgiving, Tactical RPG, Class-Based, Co-op Campaign, Strategy, Difficult, Deckbuilding, 3D, RPG, Tactical, Turn-Based Tactics, Board Game, Turn-Based, Isometric, Party-Based RPG",82
500,Left 4 Dead,"Nov 17, 2008",1.99,"['English', 'French', 'German', 'Spanish - Spain', 'Russian', 'Danish', 'Dutch', 'Finnish', 'Italian', 'Japanese', 'Norwegian', 'Polish', 'Portuguese - Portugal', 'Simplified Chinese', 'Swedish', 'Traditional Chinese', 'Korean', 'Bulgarian', 'Czech', 'Greek', 'Hungarian', 'Portuguese - Brazil', 'Romanian', 'Spanish - Latin America', 'Thai', 'Turkish', 'Ukrainian', 'Vietnamese']",Valve,Valve,"Single-player, Multi-player, Co-op, Steam Achievements, Full controller support, Captions available, Camera Comfort, Color Alternatives, Custom Volume Controls, Adjustable Difficulty, Stereo Sound, Surround Sound, Steam Cloud, Valve Anti-Cheat enabled, Stats, Steam Leaderboards, Includes Source SDK, Commentary available, Remote Play on TV, Family Sharing",Action,"Zombies, Co-op, Multiplayer, FPS, Action, Horror, Shooter, Online Co-Op, Survival, Team-Based, First-Person, Post-apocalyptic, Singleplayer, Atmospheric, Moddable, Adventure, Tactical, Replay Value, Competitive, Female Protagonist",89
846470,Moss,"Jun 7, 2018",7.99,"['English', 'French', 'German', 'Japanese', 'Korean', 'Italian', 'Spanish - Spain', 'Simplified Chinese', 'Traditional Chinese']",Polyarc,Polyarc,"Single-player, Steam Achievements, Tracked Controller Support, VR Only, SteamVR Collectibles, Family Sharing","Action, Adventure, Casual, Indie","VR, Adventure, Puzzle, Story Rich, Combat, Action, Action-Adventure, Puzzle-Platformer, Cute, Casual, Family Friendly, Female Protagonist, Indie, Platformer, Singleplayer, Third Person, First-Person, Exploration, Fantasy, 3D Platformer",81
